# DMann Pythia8 data file with counts/nAnn as function of E_kin
# Created: Mon May 21 13:08:43 2018
# Number of simulated events: 1000000
# WIMP mass: 80 GeV
# PDG code of annihilation channel: 24
# PDG code of yield particle: 14
# 
# E		counts/nAnn
8.43832e-09		0
9.25244e-09		0
1.01451e-08		0
1.11239e-08		0
1.21971e-08		0
1.33738e-08		0
1.46641e-08		0
1.60789e-08		0
1.76302e-08		0
1.93311e-08		0
2.11961e-08		0
2.32411e-08		0
2.54833e-08		0
2.79419e-08		0
3.06377e-08		0
3.35936e-08		0
3.68346e-08		0
4.03884e-08		0
4.4285e-08		0
4.85575e-08		0
5.32422e-08		0
5.83789e-08		0
6.40112e-08		0
7.01869e-08		0
7.69584e-08		0
8.43832e-08		0
9.25244e-08		0
1.01451e-07		0
1.11239e-07		0
1.21971e-07		0
1.33738e-07		0
1.46641e-07		0
1.60789e-07		0
1.76302e-07		0
1.93311e-07		0
2.11961e-07		0
2.32411e-07		0
2.54833e-07		0
2.79419e-07		0
3.06377e-07		0
3.35936e-07		0
3.68346e-07		0
4.03884e-07		0
4.4285e-07		0
4.85575e-07		0
5.32422e-07		0
5.83789e-07		0
6.40112e-07		0
7.01869e-07		0
7.69584e-07		0
8.43832e-07		0
9.25244e-07		0
1.01451e-06		0
1.11239e-06		0
1.21971e-06		0
1.33738e-06		0
1.46641e-06		0
1.60789e-06		0
1.76302e-06		0
1.93311e-06		0
2.11961e-06		0
2.32411e-06		0
2.54833e-06		0
2.79419e-06		0
3.06377e-06		0
3.35936e-06		0
3.68346e-06		0
4.03884e-06		0
4.4285e-06		0
4.85575e-06		0
5.32422e-06		0
5.83789e-06		0
6.40112e-06		0
7.01869e-06		0
7.69584e-06		0
8.43832e-06		0
9.25244e-06		0
1.01451e-05		0
1.11239e-05		0
1.21971e-05		0
1.33738e-05		0
1.46641e-05		0
1.60789e-05		0
1.76302e-05		0
1.93311e-05		0
2.11961e-05		0
2.32411e-05		0
2.54833e-05		0
2.79419e-05		0
3.06377e-05		0
3.35936e-05		0
3.68346e-05		0
4.03884e-05		0
4.4285e-05		0
4.85575e-05		0
5.32422e-05		0
5.83789e-05		0
6.40112e-05		0
7.01869e-05		0
7.69584e-05		0
8.43832e-05		0
9.25244e-05		0
0.000101451		0
0.000111239		0
0.000121971		0
0.000133738		0
0.000146641		0
0.000160789		0
0.000176302		0
0.000193311		0
0.000211961		0
0.000232411		0
0.000254833		0
0.000279419		0
0.000306377		0
0.000335936		0
0.000368346		0
0.000403884		0
0.00044285		0
0.000485575		0
0.000532422		0
0.000583789		0
0.000640112		0
0.000701869		0
0.000769584		0
0.000843832		0
0.000925244		0
0.00101451		0
0.00111239		0
0.00121971		0
0.00133738		0
0.00146641		0
0.00160789		0
0.00176302		0
0.00193311		0
0.00211961		0
0.00232411		0
0.00254833		0
0.00279419		0
0.00306377		0
0.00335936		0
0.00368346		0
0.00403884		0
0.0044285		0
0.00485575		0
0.00532422		1e-06
0.00583789		0
0.00640112		0
0.00701869		0
0.00769584		1e-06
0.00843832		1e-06
0.00925244		0
0.0101451		1e-06
0.0111239		0
0.0121971		1e-06
0.0133738		2e-06
0.0146641		3e-06
0.0160789		1e-06
0.0176302		4e-06
0.0193311		2e-06
0.0211961		4e-06
0.0232411		0
0.0254833		2e-06
0.0279419		2e-06
0.0306377		0
0.0335936		3e-06
0.0368346		5e-06
0.0403884		4e-06
0.044285		2e-06
0.0485575		2e-06
0.0532422		5e-06
0.0583789		2e-06
0.0640112		2e-06
0.0701869		9e-06
0.0769584		5e-06
0.0843832		6e-06
0.0925244		3e-06
0.101451		7e-06
0.111239		1e-05
0.121971		5e-06
0.133738		1.1e-05
0.146641		9e-06
0.160789		9e-06
0.176302		5e-06
0.193311		7e-06
0.211961		1.1e-05
0.232411		1.3e-05
0.254833		1.1e-05
0.279419		1.6e-05
0.306377		9e-06
0.335936		1e-05
0.368346		1.1e-05
0.403884		9e-06
0.44285		1.3e-05
0.485575		8e-06
0.532422		1.2e-05
0.583789		1.3e-05
0.640112		9e-06
0.701869		1.5e-05
0.769584		9e-06
0.843832		1e-05
0.925244		9e-06
1.01451		4e-06
1.11239		9e-06
1.21971		9e-06
1.33738		3e-06
1.46641		9e-06
1.60789		6e-06
1.76302		6e-06
1.93311		3e-06
2.11961		3e-06
2.32411		6e-06
2.54833		5e-06
2.79419		4e-06
3.06377		1e-06
3.35936		3e-06
3.68346		2e-06
4.03884		4e-06
4.4285		3e-06
4.85575		2e-06
5.32422		8e-06
5.83789		7e-06
6.40112		6e-06
7.01869		1.3e-05
7.69584		1.8e-05
8.43832		2.5e-05
9.25244		3.2e-05
10.1451		4.5e-05
11.1239		7.8e-05
12.1971		7.5e-05
13.3738		0.000138
14.6641		0.000175
16.0789		0.000286
17.6302		0.000452
19.3311		0.000672
21.1961		0.001119
23.2411		0.002122
25.4833		0.004339
27.9419		0.009768
30.6377		0.025565
33.5936		0.081483
36.8346		0.22406
40.3884		0.326888
44.285		0.233928
48.5575		0.067386
53.2422		0.015663
58.3789		0.004091
64.0112		0.001231
70.1869		0.000289
76.9584		3.5e-05
