# DMann Pythia8 data file with counts/nAnn as function of E_kin
# Created: Fri Apr 20 17:47:53 2018
# Number of simulated events: 1000000
# WIMP mass: 200 GeV
# PDG code of annihilation channel: 24
# PDG code of yield particle: 14
# 
# E		counts/nAnn
2.09648e-08		0
2.29874e-08		0
2.52052e-08		0
2.7637e-08		0
3.03033e-08		0
3.32269e-08		0
3.64326e-08		0
3.99476e-08		0
4.38016e-08		0
4.80275e-08		0
5.26612e-08		0
5.77418e-08		0
6.33126e-08		0
6.94209e-08		0
7.61185e-08		0
8.34623e-08		0
9.15146e-08		0
1.00344e-07		0
1.10025e-07		0
1.2064e-07		0
1.32279e-07		0
1.45041e-07		0
1.59034e-07		0
1.74377e-07		0
1.91201e-07		0
2.09648e-07		0
2.29874e-07		0
2.52052e-07		0
2.7637e-07		0
3.03033e-07		0
3.32269e-07		0
3.64326e-07		0
3.99476e-07		0
4.38016e-07		0
4.80275e-07		0
5.26612e-07		0
5.77418e-07		0
6.33126e-07		0
6.94209e-07		0
7.61185e-07		0
8.34623e-07		0
9.15146e-07		0
1.00344e-06		0
1.10025e-06		0
1.2064e-06		0
1.32279e-06		0
1.45041e-06		0
1.59034e-06		0
1.74377e-06		0
1.91201e-06		0
2.09648e-06		0
2.29874e-06		0
2.52052e-06		0
2.7637e-06		0
3.03033e-06		0
3.32269e-06		0
3.64326e-06		0
3.99476e-06		0
4.38016e-06		0
4.80275e-06		0
5.26612e-06		0
5.77418e-06		0
6.33126e-06		0
6.94209e-06		0
7.61185e-06		0
8.34623e-06		0
9.15146e-06		0
1.00344e-05		0
1.10025e-05		0
1.2064e-05		0
1.32279e-05		0
1.45041e-05		0
1.59034e-05		0
1.74377e-05		0
1.91201e-05		0
2.09648e-05		0
2.29874e-05		0
2.52052e-05		0
2.7637e-05		0
3.03033e-05		0
3.32269e-05		0
3.64326e-05		0
3.99476e-05		0
4.38016e-05		0
4.80275e-05		0
5.26612e-05		0
5.77418e-05		0
6.33126e-05		0
6.94209e-05		0
7.61185e-05		0
8.34623e-05		0
9.15146e-05		0
0.000100344		0
0.000110025		0
0.00012064		0
0.000132279		0
0.000145041		0
0.000159034		0
0.000174377		0
0.000191201		0
0.000209648		0
0.000229874		0
0.000252052		0
0.00027637		0
0.000303033		0
0.000332269		0
0.000364326		0
0.000399476		0
0.000438016		0
0.000480275		0
0.000526612		0
0.000577418		0
0.000633126		0
0.000694209		0
0.000761185		0
0.000834623		0
0.000915146		0
0.00100344		0
0.00110025		0
0.0012064		0
0.00132279		0
0.00145041		0
0.00159034		0
0.00174377		0
0.00191201		0
0.00209648		0
0.00229874		0
0.00252052		0
0.0027637		0
0.00303033		0
0.00332269		0
0.00364326		0
0.00399476		0
0.00438016		0
0.00480275		0
0.00526612		0
0.00577418		0
0.00633126		0
0.00694209		0
0.00761185		0
0.00834623		0
0.00915146		0
0.0100344		0
0.0110025		0
0.012064		0
0.0132279		0
0.0145041		0
0.0159034		0
0.0174377		0
0.0191201		0
0.0209648		0
0.0229874		0
0.0252052		0
0.027637		0
0.0303033		0
0.0332269		0
0.0364326		0
0.0399476		0
0.0438016		0
0.0480275		0
0.0526612		0
0.0577418		0
0.0633126		0
0.0694209		0
0.0761185		0
0.0834623		0
0.0915146		0
0.100344		0
0.110025		0
0.12064		0
0.132279		0
0.145041		0
0.159034		0
0.174377		0
0.191201		0
0.209648		0
0.229874		0
0.252052		0
0.27637		0
0.303033		0
0.332269		0
0.364326		0
0.399476		0
0.438016		0
0.480275		0
0.526612		0
0.577418		0
0.633126		0
0.694209		0
0.761185		0
0.834623		0
0.915146		0
1.00344		0
1.10025		0
1.2064		0
1.32279		0
1.45041		0
1.59034		1e-06
1.74377		0
1.91201		0
2.09648		0
2.29874		0
2.52052		0
2.7637		1e-06
3.03033		0
3.32269		0
3.64326		1e-06
3.99476		2e-06
4.38016		2e-06
4.80275		3e-06
5.26612		9e-06
5.77418		1.3e-05
6.33126		2.2e-05
6.94209		5e-05
7.61185		0.000111
8.34623		0.000838
9.15146		0.002031
10.0344		0.002484
11.0025		0.002913
12.064		0.003156
13.2279		0.003469
14.5041		0.003885
15.9034		0.004215
17.4377		0.004554
19.1201		0.004924
20.9648		0.005598
22.9874		0.006076
25.2052		0.006774
27.637		0.007412
30.3033		0.008265
33.2269		0.008819
36.4326		0.009804
39.9476		0.010882
43.8016		0.011655
48.0275		0.012832
52.6612		0.014161
57.7418		0.015544
63.3126		0.017097
69.4209		0.018665
76.1185		0.020332
83.4623		0.022496
91.5146		0.024661
100.344		0.026943
110.025		0.029225
120.64		0.032721
132.279		0.035546
145.041		0.038747
159.034		0.042548
174.377		0.04578
191.201		0.02523
